,Date,Open,High,Low,Close,Volume,ROE,PER,PBR
31,2014-02-18,196500,200000,195500,199000,157953,12.88,12.01,1.3
32,2014-02-19,199500,204000,199000,201500,167109,12.88,12.01,1.3
33,2014-02-20,202000,210000,201500,208500,277190,12.88,12.01,1.3
34,2014-02-21,206500,210000,205500,209500,124307,12.88,12.01,1.3
35,2014-02-24,207000,213000,204500,210500,206435,12.88,12.01,1.3
36,2014-02-25,210500,217000,210000,215000,201028,12.88,12.01,1.3
37,2014-02-26,213000,216000,211000,214000,166090,12.88,12.01,1.3
38,2014-02-27,212000,216000,212000,213000,97107,12.88,12.01,1.3
39,2014-02-28,215000,218000,213500,216500,158341,12.88,12.01,1.3
40,2014-03-03,212500,215500,208000,214000,162796,12.88,12.01,1.3
41,2014-03-04,213500,216000,211500,213000,74440,12.88,12.01,1.3
42,2014-03-05,212500,216500,208000,211500,202399,12.88,12.01,1.3
43,2014-03-06,210000,214000,208500,211500,140621,12.88,12.01,1.3
44,2014-03-07,210500,217500,209500,210000,139239,12.88,12.01,1.3
45,2014-03-10,210500,212500,209000,210000,127360,12.88,12.01,1.3
46,2014-03-11,209000,210000,205000,207000,136811,12.88,12.01,1.3
47,2014-03-12,206000,206500,203500,203500,307733,12.88,12.01,1.3
48,2014-03-13,207500,211500,205000,207000,463865,12.88,12.01,1.3
49,2014-03-14,207000,215500,207000,212000,289600,12.88,12.01,1.3
50,2014-03-17,213500,217000,213000,214500,117562,12.88,12.01,1.3
51,2014-03-18,217500,218500,214000,216500,217495,12.88,12.01,1.3
52,2014-03-19,215500,217000,214500,215500,161081,12.88,12.01,1.3
53,2014-03-20,215500,216000,214000,214000,257292,12.88,12.01,1.3
54,2014-03-21,211500,212000,208000,209000,179726,12.88,12.01,1.3
55,2014-03-24,209500,215000,209500,213000,142743,12.88,12.01,1.3
56,2014-03-25,211000,214500,211000,212000,156750,12.88,12.01,1.3
57,2014-03-26,214000,216000,213000,214500,94531,12.88,12.01,1.3
58,2014-03-27,216000,219000,216000,219000,204296,12.88,12.01,1.3
59,2014-03-28,218000,218500,215000,215000,85166,12.88,12.01,1.3
60,2014-03-31,217000,217000,212000,215500,124711,12.88,12.01,1.3
61,2014-04-01,214000,219500,214000,217000,159470,12.88,12.01,1.3
62,2014-04-02,216500,217000,204500,207000,561620,12.88,12.01,1.3
63,2014-04-03,207000,207500,199000,202000,560179,12.88,12.01,1.3
64,2014-04-04,202500,205500,200500,204000,254514,12.88,12.01,1.3
65,2014-04-07,205000,206000,198000,198000,392586,12.88,12.01,1.3
66,2014-04-08,198500,205000,198500,202000,382853,12.88,12.01,1.3
67,2014-04-09,201000,205000,201000,204000,209407,12.88,12.01,1.3
